shelterId,no,capacity,occupancy
693,65Q,5,4
17,ZC0404U,3,1
774,JS4552,1,0
64,N07D,1,0
827,Q64KD,1,0
434,YL83VB,4,3
174,7734KA,3,0
531,9716,4,3
197,5225O,4,1
704,BC30XJ,4,1
955,860BZ,2,2
132,HX388J,3,2
175,I228G,2,2
803,QV279TE,4,0
18,TB1844RX,1,0
324,C525,3,3
881,O648OX,3,2
220,9Q,5,0
172,PU6360F,5,5
161,JB104,1,1
51,63PD,2,0
394,E5I,4,4
759,9356,5,2
877,R32N,2,0
651,678T,1,0
518,109,5,4
43,7MU,3,2
6,PV665YP,3,3
853,E76HF,4,4
982,I80,5,0
21,8,3,0
295,NV3ML,5,3
686,9SK,5,2
103,OJ38,5,4
659,MX635AH,3,2
475,RT961GM,4,2
213,PF8S,3,1
697,UG6898U,1,1
422,N1,3,2
698,C9,3,0
190,YX23CY,4,0
275,17,1,1
867,SR936J,3,2
650,149W,2,2
793,G857SQ,1,1
544,YZ832,4,3
143,HL0321,3,1
355,5701K,4,0
200,LP50VM,4,4
897,SL191Z,1,0
519,U19Z,4,4
546,Z5951MX,1,0
334,BP3796D,1,0
788,WH7764PX,2,1
730,655IV,4,1
70,PC1425SK,5,3
196,5IA,5,0
378,GS06,5,3
311,W0877,3,3
208,B4,1,1
670,CG1931V,3,0
366,246X,3,1
416,EI60F,3,3
836,NJ22M,1,0
63,78JS,1,0
627,8128R,5,2
570,3012,1,0
817,Q5M,5,2
74,026,5,4
571,5,2,0
290,FI416TP,1,0
844,M76N,3,0
960,H814R,5,1
839,B685,4,2
452,NY115,2,2
607,L6453BL,3,0
669,73BR,1,0
44,M431M,3,0
839,RC5,4,4
927,Q6X,3,3
402,U2E,5,3
771,DN207B,3,1
241,V04F,3,1
731,849,4,0
642,6705I,2,1
23,YQ82G,2,2
56,15N,4,3
471,OE7109,2,2
849,SP720DG,3,0
241,X2743KN,1,0
335,X120E,5,2
408,FJ1DX,1,0
131,P094,2,2
146,Q415XR,3,3
982,737I,2,1
5,6739DV,3,2
55,509,1,0
882,FG3C,3,0
458,WF3341A,5,3
334,4541XQ,3,3
534,ZG77,1,1
124,E610EC,4,4
414,3632XL,5,1
575,XZ13SA,3,2
753,W569H,1,1
657,YH419FW,2,1
196,7P,1,1
487,L8249OS,1,0
869,P2888,5,2
405,86VY,5,2
518,JY7XG,2,2
961,WH9XM,1,1
150,IC8,3,3
193,6PX,4,2
534,238,1,1
927,X1303OT,3,0
181,Z0786,5,0
113,DT3AN,1,1
711,729Q,1,1
424,87YH,5,2
489,WG146DZ,5,3
680,3512,3,3
665,Y6,3,0
803,9007Z,5,4
721,H5KM,3,2
772,CK7268,5,0
84,BW4J,2,1
197,2VA,3,0
146,Z35,2,2
81,UL7X,3,1
599,078MB,4,4
197,Y55P,4,0
817,HB8R,1,1
843,CY9IG,4,2
337,5,1,0
192,W205,3,3
135,D27Q,5,3
426,TI745SK,4,4
969,Z980Q,3,1
480,FG48K,2,1
683,M58J,5,2
618,D1U,2,1
179,G3255,4,0
711,A1X,3,1
437,T8AB,3,0
580,QD6,4,4
26,DK232,2,2
874,815,2,2
269,T40US,2,2
703,T1651,3,0
99,A84N,5,0
695,C8I,4,1
589,SY18H,5,5
479,8622,1,0
785,472,4,0
902,W1436G,2,2
989,Z85S,1,0
596,0382O,1,0
482,43TM,4,4
310,BG26Y,2,2
913,D878,5,0
146,027,3,2
435,924QW,4,4
566,8,5,0
479,S6,4,0
425,1070A,3,0
812,G445R,1,0
103,L078NI,4,3
105,761D,5,1
282,P5925,2,2
912,XJ6IX,3,3
315,E9,5,3
67,9096DM,5,4
451,RH999,2,0
199,39,1,0
672,N2158T,2,0
957,X7,4,4
793,91,2,2
720,472,2,2
816,F1SH,2,2
48,8SX,4,2
858,834,4,1
312,UM3N,1,1
557,1H,1,0
461,567DC,2,0
429,0060AU,1,1
499,5QW,5,3
5,JM706,2,2
581,NX0756,3,1
843,J3I,3,0
72,8F,3,1
384,4B,4,3
64,QJ3566AL,2,0
257,AO91OM,5,5
499,D1NW,4,1
412,Y7569,1,1
792,O9K,4,1
663,VB682ZO,5,2
65,870Z,1,0
678,M2,3,0
265,Y470,5,5
303,8DZ,4,0
447,LC259NS,2,2
404,268Q,5,4
224,Y61P,3,0
162,Z1N,1,1
905,YN439TD,1,1
247,H4RX,4,1
501,AE010LA,2,2
166,851U,2,2
524,RO406,4,2
849,FY5JA,2,0
806,4665,3,3
511,I190,3,1
823,3,2,2
375,V1,5,4
869,8630,1,1
998,HP5064BA,2,2
392,3404,5,2
189,W62H,1,1
384,MS94G,5,4
275,UI5311J,5,5
976,8,1,0
201,3W,3,0
865,XU178F,4,0
165,MU13,2,1
275,GC24B,3,3
279,MB6,4,4
814,VS6ME,2,2
215,092NC,4,1
921,JC16I,4,4
121,WJ213F,2,1
483,V4,2,0
368,M6069C,1,1
832,UQ2423RC,5,4
227,C0248SA,1,1
328,WJ1022,2,1
949,TR50,3,2
960,E6341UY,1,1
536,DX7,4,3
44,LM110AG,2,0
111,WY858BV,2,2
402,4V,2,0
313,IJ3282,3,3
534,CP9YZ,1,1
674,M5480HA,3,2
839,Z79,2,1
745,H30,2,2
289,J47US,5,1
117,AN565,4,2
643,4326,4,3
944,RK5108IZ,1,0
672,R8842,1,1
927,M61QO,3,1
717,W218L,4,1
992,59,3,3
508,J13TF,4,2
807,NB04,5,2
815,BJ6141SE,1,0
305,98,1,1
195,T289KO,3,0
726,8233BM,4,2
805,U265,2,2
862,4487E,2,2
355,A027,4,3
160,QI5VO,3,2
262,ZM888L,5,3
262,108OD,3,1
682,B07,2,1
608,O5FJ,5,0
912,NR5012LN,3,1
769,Y57,2,0
306,Z2360V,3,3
237,F38,4,2
2,Y4518N,1,0
40,7446O,3,0
870,R7581RI,4,0
21,DU3TD,5,5
172,MK55JH,1,1
655,9491Z,2,0
926,70DE,5,4
857,05X,5,4
46,PS2842T,4,1
551,Z945BM,4,2
554,867C,3,2
534,G1545,4,2
753,3,5,2
820,U74AG,1,1
214,NO9,2,1
143,343GB,3,3
656,28YI,4,3
897,WP17TN,2,0
422,82S,3,1
322,LR8,4,4
452,7841F,4,0
605,YN0O,2,0
876,M773,1,0
387,A52M,4,0
411,PV474Z,1,0
693,0WH,4,3
755,60,2,2
243,Q84,2,0
410,X0818P,2,0
729,G41T,2,2
961,EI9,4,1
371,63KJ,5,0
834,T05IZ,2,0
722,47,2,2
204,7CS,3,0
805,907JR,2,0
576,T3IW,3,0
474,85,5,4
674,975,2,0
160,9T,4,3
671,A2C,1,0
773,1UO,5,1
565,D733,2,1
368,G9240,2,2
814,272MK,2,0
37,V7778NP,1,1
444,I6063,3,2
130,3766F,5,5
680,E9GP,2,1
794,9SE,2,0
299,58E,4,1
814,WS42C,2,2
138,A11P,4,1
387,500P,3,2
237,J36HP,5,5
18,34V,2,0
328,641QI,3,1
303,U4283,2,2
359,XN29X,4,4
544,IG1,2,0
237,UE381DZ,4,0
729,67,4,4
969,XI57MZ,4,4
624,PW57Z,5,5
589,5,5,0
785,98TR,3,1
78,N1215,5,1
341,Z053K,2,1
2,VX8553H,1,0
671,N72,5,4
965,LB4959J,4,2
750,Q143,4,2
424,AB6901Y,1,0
980,0049N,4,1
65,3RG,4,2
468,ML8,4,2
631,S0,3,2
238,G09,3,2
563,JG043T,2,1
914,571V,3,2
534,2889QR,2,1
58,H5039,1,0
688,GK53SN,5,3
793,CG2758QM,5,1
191,764P,3,3
100,3,5,3
667,BF713,4,3
284,WQ9593V,4,1
373,N049OY,5,3
422,B581,1,1
997,68,2,0
661,XE23SP,2,1
287,9,3,1
168,X889,4,3
810,U5655,5,3
121,AZ481F,4,0
732,OE3WS,2,0
593,1514,5,5
685,LA6BS,3,3
289,A73HM,2,0
418,EG5ZX,1,1
526,7VR,5,3
221,JR8E,3,0
626,NI34,4,4
753,910HO,4,4
791,1,4,2
637,TK3762S,4,3
475,51,3,0
989,NG930,4,0
940,O11ZO,2,1
131,Q92J,4,0
182,787,5,3
559,04,2,0
698,BA8E,4,3
125,3327GE,5,4
992,OL273EF,1,1
956,11BL,4,4
810,MB8007A,5,4
156,IF2062DI,5,5
592,J5339US,3,3
554,CL1305WE,3,3
404,FX7R,5,0
395,6Q,5,4
494,Y16Z,5,5
829,E4,2,0
776,Q873E,1,0
976,E5578SZ,1,1
94,TO16V,3,1
420,8991,3,2
190,BL6600,1,1
528,RX9GY,4,2
810,XL987,3,1
468,MV763LX,3,2
120,IF04,2,2
926,SK16,3,3
399,Z7523,5,3
958,H402A,2,2
726,HY18WT,1,1
85,EK23BY,1,0
127,ZM256CJ,2,0
58,QZ0754D,5,3
433,XG1232,1,1
681,40I,1,1
346,4,1,0
167,O995AW,2,2
481,AL2282K,2,1
424,J740S,5,5
193,014,2,2
949,Y159F,2,1
620,ED7213NH,4,3
884,UJ327IX,1,1
987,W4187,4,0
113,B645H,1,1
26,DV714M,3,1
749,F758I,1,0
898,UV22VS,3,0
835,U00,5,0
366,LU516E,4,1
202,I5EO,3,0
121,S88,2,2
149,L331BN,3,3
703,D93M,4,4
584,0366,5,3
803,G7557,5,5
806,1956WL,3,0
120,098,4,3
948,I9,4,1
204,7564GM,1,0
574,C1N,2,2
475,JM3699VL,3,1
336,6C,5,4
197,166,5,0
215,TJ257,5,4
865,U55UZ,4,4
158,3401Q,5,4
370,SG214S,3,3
272,E6643MA,4,2
766,FI785D,4,1
530,740U,1,1
324,E1857D,4,2
960,BS24,1,1
596,PW1,3,1
602,TK4H,1,1
883,O38,1,0
682,RH1,4,3
706,3,1,0
542,I7FX,1,1
870,VF10WF,2,1
651,H89BJ,2,2
66,326LH,1,1
804,0CG,5,3
920,M2,2,1
939,I72,3,1
188,3J,4,1
711,12UW,3,2
542,TE8,5,1
213,R8RG,3,2
399,A0780,4,0
280,H67M,1,1
642,4FO,2,0
250,C45R,1,1
888,0229,1,0
78,US65OS,4,0
14,G01LY,2,0
364,FC21,1,1
289,S1Y,1,1
366,UN3068,3,3
491,CK6637O,5,4
57,UD6B,2,0
611,F624,3,3
830,25Y,1,1
72,704W,5,3
415,HI973H,2,2
62,W1420EG,1,1
887,065FY,3,3
148,903,3,1
218,HB42Z,3,3
831,60,2,0
269,461C,4,0
96,R1574A,4,0
232,FH750BL,2,0
696,S00L,5,2
596,31JT,2,1
723,YJ1A,2,1
7,H78YE,3,3
647,XT970S,1,0
266,7303O,1,0
506,K7Y,4,4
6,000K,1,0
861,EX83LW,4,1
963,SL549,2,1
362,G93B,2,1
555,D612,3,3
381,B899X,2,1
241,TU79AM,2,2
732,7720RN,5,3
52,5G,4,4
15,68GB,4,2
876,U35K,3,1
726,AW3AG,4,4
791,G89B,1,0
269,4L,3,0
191,821,2,0
453,E6O,3,2
707,IK034Z,1,0
715,KR86KD,2,1
237,R83,2,0
398,3908VM,4,4
736,OF2,3,1
320,6,4,0
170,C560PK,4,3
910,7H,2,2
346,0,1,0
219,G93FG,4,2
811,VW26,4,0
770,WJ1967,2,1
845,22,3,1
62,O4801A,2,1
404,YW70G,3,2
348,Q3809PV,3,1
719,Y8LK,3,3
712,T17G,3,3
382,S7Q,5,3
780,X998O,5,3
683,M4042,2,2
234,MZ0614,1,0
978,N73F,3,0
112,SO5F,4,3
87,X7MN,1,0
851,TQ603N,2,1
380,C9429,5,2
657,Y906A,2,1
536,G19R,2,1
465,JE67Q,3,2
183,FA843FW,1,0
731,EL1,1,1
297,O870JU,1,0
508,HC08Q,2,0
151,L2IB,5,1
621,6670WM,1,1
712,32GK,3,0
158,9277R,1,0
467,DB5U,3,3
327,U6HS,3,0
297,L3M,4,0
509,0G,1,0
846,SX4,1,1
294,7340UR,1,1
352,4832,1,1
986,E688OW,2,0
138,9974,2,0
813,TP61E,2,2
776,I2,3,0
16,J3891ZH,2,1
567,U9871,3,3
827,Z5126F,4,3
446,56,5,5
514,IE80,5,4
313,D37,2,2
241,AE288SQ,2,2
64,8471EX,5,4
17,0,3,3
743,5RV,2,1
40,698,4,4
985,3077TK,4,3
35,JD7,2,1
389,ZS6EP,2,0
914,D86,2,1
788,TQ139,1,1
338,06D,2,2
375,0561M,1,0
156,667JU,3,1
675,XG51Q,3,2
110,O4GO,5,1
132,NZ0879NA,3,0
84,WL710BE,4,3
104,IS047,3,0
129,YV84CS,5,2
392,0ZH,2,2
553,499LH,1,1
813,J478,4,3
459,N34,4,1
640,ZY4030T,5,1
477,W30,3,1
262,X4,3,3
539,CZ7,2,2
65,MC1,1,1
796,AO2P,2,0
793,CN468,3,0
644,1R,3,2
679,AK2098P,3,3
596,LE28J,3,0
650,S7X,1,1
947,V2214TA,2,0
802,FQ938,4,1
450,K1CV,2,1
872,HQ9766X,5,3
128,B841,4,4
241,I1E,5,3
708,PY1K,3,1
722,J8645O,1,0
52,M96A,3,0
845,2341,5,2
193,0I,3,0
641,NW75MG,1,0
473,429,4,1
448,9361T,4,3
869,R386VC,2,1
784,7ON,4,3
589,LG22,3,2
422,T90,3,3
633,W79V,5,2
734,OI137Z,4,0
688,Y25P,4,4
595,593AY,1,1
657,45,3,1
619,8358AJ,1,1
999,PV2209,1,1
152,H7440M,5,0
102,145JB,1,1
771,3195UZ,3,1
334,314DV,4,3
814,Q16V,1,1
139,RS783,4,0
646,ZG595,4,4
9,BT1633G,3,2
498,I7453M,4,0
234,JM16,4,3
208,N77C,4,0
201,DF0953C,4,3
60,915,3,3
780,538,5,5
68,K1K,3,1
500,1315,1,0
899,N1LZ,1,1
927,72B,2,2
51,WZ1,5,4
291,QG81,3,3
889,TW662K,5,3
397,746TF,4,3
951,9198,1,1
268,SI94MW,1,0
67,X5055UD,2,1
409,5135O,4,1
600,I8EW,4,1
209,3T,4,0
359,650CU,5,5
692,Q519I,1,0
322,4ZN,2,0
231,W768T,4,3
490,39,2,0
267,335T,4,0
633,D2JY,1,0
603,SO7996WP,3,0
875,33F,4,3
534,S240E,5,3
948,EX014GU,1,1
406,9727R,1,0
648,A286,1,0
529,48U,1,1
1,J8G,2,0
42,P16,2,0
843,K0GQ,4,1
524,V82B,4,1
204,GY595Z,4,2
115,BV730CS,4,3
417,5,3,0
996,844,3,1
716,1P,1,0
651,C02Z,1,1
640,OS06N,3,2
660,Q080,4,1
9,Q7,1,1
686,NE12LC,4,1
910,181NF,4,1
901,YL3VR,5,5
110,YX0583W,3,0
259,DW2415,5,2
884,XD5372,4,1
619,7105O,5,0
34,T259TX,4,2
951,29RM,3,3
641,RG9674,1,0
669,W55G,1,0
608,JZ64L,3,2
347,I1Z,3,2
196,500GL,2,2
250,ZC7,2,1
969,81VU,2,0
116,6W,5,2
834,068C,4,4
48,6Y,1,0
718,Y3Z,5,3
889,PQ32C,2,2
789,Z7WE,4,3
83,QV648J,4,1
215,G558D,2,2
496,BW71X,2,1
426,AQ643,4,3
577,U9987AG,4,2
445,R83VL,5,4
555,K9RY,3,1
989,A30J,2,2
507,9,2,2
696,BY4167YT,3,0
116,G2,2,2
366,3734T,3,2
629,R66VJ,2,2
9,XM80GT,5,1
804,N4,2,2
962,1423YV,5,1
926,Q7,3,0
99,P5623V,3,3
646,K0O,1,1
173,ER7,2,0
50,87,3,0
874,ZG3296MI,1,1
563,8246,1,1
745,4935QL,1,0
388,48,5,5
681,G728XR,4,3
405,GJ0004SR,2,2
868,2296,2,1
644,4645XI,2,1
600,XK8I,4,3
815,O65YI,5,4
821,5B,3,0
858,J28,1,0
807,52Z,2,2
3,R768,2,1
601,B442,3,2
734,D15,3,3
584,YB5467,2,1
869,JS14,1,1
158,V6689,2,2
623,O0654,5,1
910,F853,3,3
972,Y2633,1,1
982,4054KL,3,0
942,PQ9A,2,1
654,FY7,5,4
461,2568UH,4,4
788,8423F,4,4
880,E37,2,0
390,7,4,4
147,UR352,2,2
293,6265,2,1
663,G228,4,2
557,R597,2,0
953,R6330JM,1,0
859,2361I,5,0
496,ZG7456,2,1
192,26,4,2
980,B696,2,2
296,352,4,3
595,A49,4,2
328,LP3,2,1
588,MG318H,1,0
422,XP0LR,5,4
234,QH28,3,2
948,901IS,2,0
540,BZ2,4,2
882,ZU413,4,3
18,TC6G,1,1
391,7,4,1
446,AF3544OQ,1,0
664,58,4,2
859,CX63,4,4
90,PG7350Z,2,1
765,JT8Y,1,0
860,IL6400SX,2,2
876,WK8813J,5,0
4,59NB,1,1
666,BT616JS,3,2
36,RG68C,1,1
912,W62,1,1
589,1245,1,1
339,CM39B,1,0
265,A3141ZJ,2,0
502,83Z,5,5
875,LR670XF,2,0
620,YZ0M,1,1
746,0659V,2,2
722,58P,3,1
40,ZI73X,1,1
226,8594,4,1
309,F374C,1,0
423,MR29BU,1,0
836,Z704KW,1,1
514,RU561C,2,0
642,5848L,2,2
555,75UW,2,0
707,O09,5,0
281,B80,3,2
942,H8TR,1,0
748,CM6906,5,3
895,29L,1,0
972,DX5137,1,1
965,6,5,0
655,Q26,3,2
868,799GR,4,2
1000,5352,4,1
111,BS9518,3,1
559,2,2,0
316,T26PO,5,1
876,Z04V,1,1
739,GA0G,5,3
701,TH4,3,2
816,CG02,5,4
25,F1O,4,0
606,376,4,3
490,NA0HA,2,2
733,R319GD,5,3
29,3133I,5,4
301,7NH,4,2
635,FI8758,3,1
202,S1H,4,1
724,GJ5081,4,1
843,K43,4,4
829,TJ7,5,0
969,FG1438,2,0
564,49,5,3
620,NO2228,1,1
700,322AS,4,2
618,DK3F,4,1
920,S7XI,5,3
109,1QY,3,2
390,7,3,1
745,MQ860,2,0
773,HM7822,2,1
999,7,4,3
947,LP55D,1,0
93,K8527S,1,0
392,R70H,2,1
712,UW8076,3,1
819,9392F,5,2
137,CP376,3,0
741,E57PB,4,2
530,831S,1,0
86,SV9,3,2
776,H32Y,2,2
66,VU9IW,2,1
802,66CP,5,0
54,P99,2,0
46,1776B,5,0
595,ZM68M,3,2
876,IB59X,1,1
334,5,2,1
953,498TO,4,4
300,OG8,5,2
42,D2925,2,2
412,RO988,2,2
806,W33,4,3
937,T3M,2,1
215,263,2,1
739,TJ96HB,1,0
203,YT9743KB,3,1
585,598WR,4,4
95,Z1,1,1
725,SV78O,4,4
469,JK9083A,5,1
965,65,1,0
262,F512P,2,1
865,9,1,1
136,TU6F,2,2
216,XJ802JT,4,4
761,LD5048TI,1,1
385,P48,2,0
344,EN91,2,0
673,V451,2,2
854,J782DP,2,0
871,D0102WM,2,0
834,A48,2,1
988,QL366CS,5,5
362,LO935CA,5,4
572,W9940S,1,0
959,S986UD,2,1
72,W242,5,3
726,6113TQ,1,0
624,AV88UZ,1,1
657,Y8JS,1,0
666,6775WD,5,0
744,UC9F,5,0
906,51,3,2
303,XH39MD,2,1
89,OK6,2,1
757,R0SF,4,4
96,2975,2,0
260,Q94,5,1
858,I39W,5,4
879,MI2039L,1,0
879,X9,1,1
159,0443PM,4,0
304,Q7U,2,2
179,RJ0I,2,1
707,222RJ,3,1
375,6SV,4,4
20,OX1,4,1
249,KD45I,2,2
570,CT67,3,2
822,6U,1,0
344,XT14,1,0
662,D83NL,1,1
749,YB9,2,0
751,YD6FK,4,4
250,X514,5,1
464,E643,3,2
50,X84QU,2,0
375,9QO,5,0
706,R5,4,4
234,H202,5,0
393,26,3,0
802,A5552B,3,0
902,A819VC,1,0
340,018,3,1
565,X3641JN,2,0
782,OK4,1,0
739,J711NI,2,0
815,S1S,5,0
287,IP9610O,4,3
289,O3400SI,2,2
581,N4221HV,2,0
658,VD133,4,0
432,L81W,4,4
94,KU3,5,4
147,7,1,0
86,36,2,2
957,AT8NR,1,1
954,SW2R,3,3
229,TN5452,1,0
43,IY24B,3,1
318,Y0333Z,2,0
162,RN6,2,2
394,D135CX,1,0
286,2LR,4,3
642,WY041,5,0
822,5,2,0
412,HG54HW,3,2
509,4163K,3,3
184,EO8510EH,1,1
791,7141,5,5
120,20S,5,4
841,AG64O,5,5
470,HO792Z,5,5
743,XI97XA,4,0
976,IY432,2,0
951,CB318ER,2,0
14,MY5372,2,0
999,E10FQ,4,2
826,1,5,5
831,L5676W,2,0
537,CX4,3,3
646,BI59,1,0
365,FH10R,2,1
73,ON2774X,2,1
370,38M,4,3
524,855XV,1,0
575,TN13J,4,3
475,983VH,1,0
696,8794,1,1
797,M2P,5,4
632,5O,2,1
284,JO4N,3,2
271,D1200UI,2,2
580,F967O,1,1
697,339PG,3,0
426,3688NT,4,0
388,559G,2,1
601,15,5,3
494,554F,4,2
648,9556,4,2
624,O9596F,1,0
868,X2177G,1,0
343,70QC,5,1
475,503OX,5,5
219,JM085,3,2
343,094,2,2
441,78DA,2,1
739,FT169W,2,1
276,ZN297X,1,0
710,382BT,3,2
646,3921EH,3,1
528,G881I,4,3
694,IR9054,5,5
298,MO57,3,2
442,Y67,4,0
799,P965E,2,1
983,G975LG,5,0
320,D2778KE,5,4
75,HF07ER,5,2
660,Q4L,3,0
906,JU450AG,5,5
741,X44H,5,0
633,DI4R,2,0
767,AJ5425,3,2
773,C39PH,4,1
328,I75,3,0
990,N896IF,3,3
315,R8,5,0
803,J5816,1,1
905,M24L,4,0
222,P64QU,4,2
163,WJ1809,4,0
270,G6K,4,0
881,2,4,2
332,H73YB,3,2
229,SQ951,5,1
374,BT985Q,4,2
6,JE97KI,2,1
73,HA5,4,3
486,65FH,4,3
684,Z163,4,3
773,S8123,2,0
841,763,5,0
644,TP0WY,5,0
539,ZX5685F,2,1
549,60W,2,1
562,DP298M,1,0
452,CM7,5,3
770,27NZ,4,0
728,118YA,2,0
153,323SO,1,1
960,327E,1,1
604,SU4790,3,1
219,UL67,2,2
624,4656OS,1,1
686,QJ36US,4,1
880,5WF,4,3
343,6,4,0
311,66KL,1,1
571,0,2,2
530,HG42J,4,0
811,RX4OF,3,0
650,MV471EJ,1,0
299,H42O,4,3
84,EU70RK,5,1
978,356HW,3,2
900,833,2,1
683,CN8SR,4,0
432,ER77,4,3
691,LW4,2,1
90,J106KH,1,0
927,B2,4,4
64,NF213,3,3
263,UZ28Y,1,0
958,8A,4,2
832,R4689DT,1,0
344,KX8308,3,1
277,VK1,3,0
454,B348,2,1
457,CZ166N,2,2
703,H6,5,2
424,O53N,1,0
820,529C,4,2
214,29GF,5,3
600,6,4,4
151,OR966UE,4,3
842,6746Y,4,1
865,Z61R,2,0
870,VE610RO,1,1
339,KG3912,5,1
789,5UV,3,3
789,75J,5,3
540,I709L,5,2
533,082,3,1
390,M219T,2,2
590,IE74B,5,5
709,70KU,5,3
757,227M,2,0
618,68,3,0
829,X796DE,5,2
745,8EQ,1,1
573,E4,1,1
240,L1261F,3,3
554,Z1GF,3,2
196,8560WT,2,0
546,JW16WT,2,0
22,15F,3,0
361,7684E,4,1
121,238,2,1
893,9481H,2,2
640,I3971XR,2,0
707,H1XL,4,2
631,T3634GB,3,2
807,XQ265V,5,4
808,701RC,3,2
92,AH3616,4,0
607,G0,2,1
854,S58CI,4,1
743,0716,2,2
253,JN731,3,2
236,L627UR,2,2
281,M17WF,2,0
377,066EQ,3,0
645,O939FX,2,1
945,N68,3,1
831,F564,1,1
757,188J,1,0
472,PF4,4,0
277,089C,1,1
790,071K,5,4
557,8120V,2,1
87,W667,1,0
996,08UZ,3,0
891,NW0JZ,1,1
465,HX4,4,1
530,S6800AE,3,3
421,1706,5,2
628,6B,3,0
679,2980M,3,0
363,T0448C,4,3
506,9576ZW,4,2
571,WP9474S,4,1
85,DW3OZ,3,3
483,8,5,2
266,Y77,2,0
796,LB7375,2,2
769,YF6426H,4,3
657,DC94OH,4,1
213,Z63,5,5
715,WG65BS,3,0
995,I02,4,4
351,2159F,1,0
54,8P,5,0
715,1205CF,4,0
856,AI310NB,1,1
167,P6099DE,1,0
81,N567,5,3
925,4690G,4,2
295,AU50K,1,1
223,QX62K,2,2
878,3,5,2
209,HC07VH,5,2
956,6J,3,1
275,BO5N,1,1
392,698VI,2,2
919,AH98,2,2
629,JN32,2,1
613,4C,2,2
634,7UK,2,1
849,0,2,0
936,OS831,1,0
533,X85Z,5,4
296,NQ1U,5,2
583,M0P,2,2
922,V4655I,2,1
817,8,4,4
749,VE3612R,4,4
644,S6752,2,0
869,L8KW,3,3
800,KP95C,4,1
551,I2048,4,3
723,N374,2,0
793,777,2,0
149,QO2SI,3,0
603,D37,5,1
358,BP21U,2,0
565,LN69D,2,2
267,TY23H,1,0
371,IL22Y,3,0
517,P8895G,1,1
685,18P,3,1
953,L1,4,4
927,250B,2,0
912,W63,4,0
526,HT328,3,3
35,V06OQ,3,2
80,R30X,3,1
517,H07,1,1
933,0388I,4,2
89,F237S,3,2
200,BR5305D,1,1
784,L6,1,0
253,B38,3,3
906,LU123G,3,0
391,DP090CZ,5,2
781,R0I,2,1
833,HM733,2,2
347,8827,2,0
490,8RN,3,0
394,MO536L,5,4
308,OV0850Y,4,3
612,8T,4,1
936,8649EM,5,2
511,JF38,3,1
341,V925Z,2,2
880,S79J,1,1
845,FK8875Q,2,2
250,GQ0TY,3,3
826,0254A,5,1
289,PE880,2,1
624,E7,4,4
529,A0J,4,3
480,L742,2,0
526,NI75I,4,1
75,WL9505G,1,0
84,45AX,2,2
154,QX1720J,1,1
42,L3622KL,2,2
324,18,5,3
960,5SV,5,0
639,CU658GW,2,2
791,K1166HU,3,0
2,LE16JW,1,0
227,9,3,0
90,Z1,5,5
104,P3,1,0
457,B86,2,1
883,8877LI,2,0
168,L9725TV,3,2
916,WE8SU,5,1
909,828,4,1
725,X366KU,1,0
733,Z98OQ,2,1
794,SY4913TA,5,1
228,465R,4,3
997,T0F,2,1
654,J57UE,4,3
735,UR1070,4,3
977,77X,1,1
793,TK53ES,1,0
534,83S,2,2
18,07WX,2,0
880,ZJ284,5,1
515,F4,2,1
990,084MH,5,4
779,R79ZX,1,1
560,823Z,3,2
813,A8051EB,1,0
912,A549,2,0
555,QO6971,4,2
252,139X,3,2
903,I946Q,2,0
457,0191J,1,0
257,I93K,5,2
917,N98H,4,2
250,8022,4,4
131,B22,2,1
9,K5FB,1,1
169,D3223S,5,2
803,07,1,1
67,C687RD,5,1
601,SC52AW,2,2
884,M7H,3,1
167,28,5,2
153,ZI19L,1,0
351,QT9E,2,2
964,3,2,1
101,NG571H,1,1
924,803QB,5,1
621,L19Q,1,0
873,Y2715TZ,3,2
193,DG8587X,1,0
187,5731OJ,1,0
833,BF0,2,2
689,2,2,2
164,7,3,1
433,S33,5,1
951,GW1,2,0
630,KU6783S,4,4
285,KT76,5,3
804,VT550U,5,3
288,986ZJ,4,0
66,169,3,1
905,300L,1,1
75,F7WV,3,2
624,AO22XW,2,0
584,B36J,4,3
687,T9,5,3
377,2GI,5,3
187,A6384NS,2,0
416,J745TU,4,2
810,MN5JW,2,2
482,DU97N,2,2
528,UN1380,4,0
29,93AJ,2,0
457,6XW,3,0
310,TB11LN,1,1
673,SP6Z,1,1
542,PW508J,4,1
60,EU087,2,2
679,A933,1,0
46,KT802,4,0
891,N0961,2,2
838,8,5,3
257,M186,4,3
146,9376CW,2,2
613,MJ9067G,5,2
350,61,3,0
887,I5U,3,3
399,Q27XI,4,2
355,PT49,5,4
341,8X,1,0
153,3,5,5
135,K908,4,4
808,NC588TW,5,5
601,O109C,1,0
900,7512L,3,3
957,Q9UJ,1,1
101,GC6033DR,3,2
865,RX8866,5,1
990,L925,1,0
408,TJ7QI,3,2
837,AI3BM,5,1
991,W75,4,4
73,C5I,4,2
315,W047RT,3,0
961,YL24,4,0
985,CZ843,3,2
318,W65,2,1
381,VA90MG,3,2
319,7918I,3,0
903,68PJ,5,0
532,4N,5,4
169,TK0513SF,5,3
196,U86,4,4
86,6206YQ,3,1
326,196,2,0
436,2SI,2,0
853,A48J,4,1
899,QW7,3,3
486,Z154P,2,1
664,VG60C,4,0
441,8700LJ,3,3
559,0683V,4,3
879,MH1S,1,1
866,PB180A,5,5
